date,pit_id,species,river,site,site_no,searchday,length,hallprint_color,hallprint1,hallprint2,sex,recap,event,clay,silt,sand,gravel,cobble,boulder,bedrock,flow1,flow2,flow3,flow4,depth1,depth2,depth3,depth4,manhours,time,people,temp,do,cond,ph,notes
8/3/2022,NA,,Neches,Rockland,2,2,111,yellow,L389,L389,M,recap,2,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,81,Yellow,L388,L388,F,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,74,Yellow,L387,L387,F,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/4/2022,NA,POPU,Neches,Rockland,2,3,108,Yellow,L387,L387,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,110,Yellow,L386,L386,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,109,Yellow,L386,L386,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,108,Yellow,L386,L386,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,109,Yellow,L386,L386,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,127,Yellow,L385,L385,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,132,Yellow,L385,L385,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,130,Yellow,L385,L385,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,124,Yellow,L385,L385,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,80,Yellow,L384,L384,F,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,83,Yellow,L384,L384,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,82,Yellow,L384,L384,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,90,Yellow,L383,L383,F,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/4/2022,NA,POPU,Neches,Rockland,2,3,87,Yellow,L383,L383,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,141,Yellow,L382,L382,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,42,Yellow,L382,L382,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,141,Yellow,L382,L382,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,138,Yellow,L382,L382,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,126,Yellow,L381,L381,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,125,Yellow,L381,L381,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,123,Yellow,L381,L381,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,121,Yellow,L381,L381,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,111,Yellow,L380,L380,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,109,Yellow,L379,L379,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/4/2022,NA,POPU,Neches,Rockland,2,3,81,Yellow,L379,L379,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,144,Yellow,L378,L378,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,76,Yellow,L377,L377,F,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,77,Yellow,L377,L377,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,75,Yellow,L377,L377,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,76,Yellow,L377,L377,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,121,Yellow,L376,L376,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,79,Yellow,L375,L375,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,,Neches,Rockland,2,3,82,Yellow,L375,L375,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,82,Yellow,L375,L375,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L374,L374,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L373,L373,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L372,L372,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L371,L371,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L370,L370,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,80,yellow,L370,L370,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L369,L369,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L368,L368,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L367,L367,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L366,L366,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/4/2022,NA,AMPL,Neches,Rockland,2,3,86,Yellow,L366,L366,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L365,L365,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L364,L364,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L363,L363,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,73,Yellow,L363,L363,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,AMPL,Neches,Rockland,2,3,75,Yellow,L363,L363,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,75,Yellow,L363,L363,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L362,L362,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L361,L361,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L360,L360,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,AMPL,Neches,Hwy69Pool,1,1,-,Yellow,L359,L359,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,115,Yellow,L358,L358,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,115,yellow,L358,L358,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,118,Yellow,L357,L357,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,120,Yellow,L357,L357,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,115,yellow,L357,L357,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,119,Yellow,L356,L356,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,127,Yellow,L355,L355,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,146,Yellow,L354,L354,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,146,Yellow,L354,L354,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,96,Yellow,L353,L353,F,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,81,Yellow,L352,L352,F,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,83,Yellow,L352,L352,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,82,Yellow,L352,L352,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,82,Yellow,L352,L352,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,118,Yellow,L351,L351,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/4/2022,NA,POPU,Neches,Rockland,2,3,33,Yellow,L351,L351,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,122,Yellow,L350,L350,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,121,Yellow,L350,L350,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,122,Yellow,L350,L350,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,121,yellow,L350,L350,M,recap,2,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,109,Yellow,L349,L349,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,106,Yellow,L348,L348,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,108,Yellow,L348,L348,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,117,Yellow,L348,L348,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,107,Yellow,L348,L348,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,65,Yellow,L347,L347,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,78,Yellow,L347,L347,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,75,Yellow,L347,L347,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,118,Yellow,L347,L347,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,76,Yellow,L347,L347,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,62,Yellow,L346,L346,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,102,Yellow,L345,L345,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,105,Yellow,L344,L344,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,78,Yellow,L343,L343,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,85,Yellow,L342,L342,F,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,86,Yellow,L342,L342,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,134,Yellow,L341,L341,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,PLDO,Neches,Hwy69Pool,1,1,85,Yellow,L340,L340,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,PLDO,Neches,Hwy69Pool,1,1,72,Yellow,L339,L339,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,PLDO,Neches,Hwy69Pool,1,1,87,Yellow,L338,L338,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,104,Yellow,L338,L338,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,PLDO,Neches,Hwy69Pool,1,1,86,Yellow,L337,L337,NA,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,120,Yellow,L336,L336,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,119,Yellow,L336,L336,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,118,Yellow,L336,L336,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,135,Yellow,L335,L335,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,111,Yellow,L334,L334,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,85,Yellow,L333,L333,F,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,126,Yellow,L332,L332,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,114,Yellow,L331,L331,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,115,Yellow,L331,L331,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,114,Yellow,L331,L331,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,112,Yellow,L331,L331,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,104,Yellow,L330,L330,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,105,Yellow,L330,L330,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,105,Yellow,L330,L330,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,128,Yellow,L329,L329,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,140,Yellow,L328,L328,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,139,Yellow,L328,L328,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,75,Yellow,L328,L328,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,138,Yellow,L328,L328,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,139,yellow,L328,L328,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,129,Yellow,L327,L327,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
8/3/2022,NA,,Neches,Rockland,2,2,125,Yellow,L327,L327,NA,RECAP,1,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,24,10,33.5,10.72,303.7,NA,
8/4/2022,NA,POPU,Neches,Rockland,2,3,129,Yellow,L327,L327,NA,RECAP,3,0,90,10,0,0,0,0,0,0,NA,NA,1.1,0.5,NA,NA,4,20,12,33.5,10.72,303.7,NA,
8/3/2022,NA,,Neches,Rockland,2,2,126,Yellow,L327,L327,NA,recap,2,50,50,0,0,0,0,0,0.12,0.01,NA,NA,2.6,NA,NA,NA,3,45,4,26.94,7.78,127.9,8.48,
10/6/2021,NA,POPU,Neches,Hwy69Pool,1,1,121,Yellow,L326,L326,M,NEW,1,45,45,10,0,0,0,0,0,0,NA,NA,3.9,NA,NA,NA,2,30,4,28.08,9.5,240.1,8.86,
